query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS06995	Cj1459	98.319	100.0	357.0	357.0	357.0	691.0	0.0	Cj1459	CJJ81176_RS06995
CJJ81176_RS07000	Cj1460	98.425	100.0	127.0	127.0	127.0	237.0	5.05e-84	Cj1460	CJJ81176_RS07000
CJJ81176_RS07005	Cj1461	96.916	100.0	227.0	227.0	227.0	439.0	1.0700000000000001e-160	Cj1461	CJJ81176_RS07005
CJJ81176_RS07010	Cj1462	98.851	100.0	348.0	348.0	348.0	686.0	0.0	Cj1462	CJJ81176_RS07010
CJJ81176_RS07015	Cj1463	97.345	100.0	113.0	113.0	113.0	219.0	4.19e-77	Cj1463	CJJ81176_RS07015
CJJ81176_RS07020	Cj1464	96.923	100.0	65.0	65.0	65.0	124.0	3.82e-41	Cj1464	CJJ81176_RS07020
CJJ81176_RS07025	Cj1465	100.0	100.0	144.0	144.0	144.0	279.0	3.9000000000000003e-100	Cj1465	CJJ81176_RS07025
CJJ81176_RS07030	Cj1466	98.52	100.0	608.0	608.0	608.0	1211.0	0.0	Cj1466	CJJ81176_RS07030
CJJ81176_RS07035	Cj1467	100.0	70.0	252.0	254.0	177.0	363.0	1.45e-129	Cj1467	CJJ81176_RS07035
CJJ81176_RS07040	Cj1468	99.213	100.0	254.0	254.0	254.0	496.0	0.0	Cj1468	CJJ81176_RS07040
CJJ81176_RS07050	Cj1471c	99.615	100.0	519.0	519.0	519.0	1046.0	0.0	Cj1471c	CJJ81176_RS07050
CJJ81176_RS07055	Cj1472c	100.0	100.0	195.0	195.0	195.0	380.0	3.62e-138	Cj1472c	CJJ81176_RS07055
CJJ81176_RS07060	Cj1473c	99.505	100.0	202.0	202.0	202.0	394.0	8.980000000000001e-144	Cj1473c	CJJ81176_RS07060
CJJ81176_RS07065	Cj1474c	99.153	100.0	470.0	472.0	472.0	931.0	0.0	Cj1474c	CJJ81176_RS07065
CJJ81176_RS07070	Cj1475c	100.0	100.0	103.0	105.0	103.0	206.0	2.59e-72	Cj1475c	CJJ81176_RS07070
CJJ81176_RS07075	Cj1476c	99.578	100.0	1186.0	1186.0	1186.0	2462.0	0.0	Cj1476c	CJJ81176_RS07075
CJJ81176_RS07080	Cj1477c	98.122	100.0	213.0	213.0	213.0	421.0	8.55e-154	Cj1477c	CJJ81176_RS07080
CJJ81176_RS07085	Cj1478c	98.746	100.0	319.0	319.0	319.0	650.0	0.0	Cj1478c	CJJ81176_RS07085
CJJ81176_RS07090	Cj1479c	100.0	100.0	129.0	129.0	129.0	260.0	3.99e-93	Cj1479c	CJJ81176_RS07090
CJJ81176_RS07095	Cj1480c	100.0	100.0	141.0	141.0	141.0	291.0	8.26e-105	Cj1480c	CJJ81176_RS07095
CJJ81176_RS07100	Cj1481c	98.48	100.0	921.0	921.0	921.0	1816.0	0.0	Cj1481c	CJJ81176_RS07100
CJJ81176_RS07105	Cj1482c	99.492	100.0	788.0	788.0	788.0	1553.0	0.0	Cj1482c	CJJ81176_RS07105
CJJ81176_RS07110	Cj1483c	100.0	100.0	173.0	173.0	173.0	351.0	1.26e-127	Cj1483c	CJJ81176_RS07110
CJJ81176_RS07115	Cj1484c	99.5	100.0	200.0	200.0	200.0	396.0	1.73e-144	Cj1484c	CJJ81176_RS07115
CJJ81176_RS07120	Cj1485c	96.97	100.0	33.0	33.0	33.0	62.4	2.15e-17	Cj1485c	CJJ81176_RS07120
CJJ81176_RS07125	Cj1486c	98.63	100.0	73.0	73.0	73.0	149.0	1.03e-50	Cj1486c	CJJ81176_RS07125
CJJ81176_RS07130	Cj1487c	100.0	100.0	287.0	287.0	287.0	587.0	0.0	Cj1487c	CJJ81176_RS07130
CJJ81176_RS07135	Cj1488c	98.851	100.0	87.0	87.0	87.0	176.0	8.7e-61	Cj1488c	CJJ81176_RS07135
CJJ81176_RS07140	Cj1489c	100.0	100.0	221.0	221.0	221.0	461.0	1.38e-169	Cj1489c	CJJ81176_RS07140
CJJ81176_RS07145	Cj1490c	100.0	100.0	488.0	488.0	488.0	984.0	0.0	Cj1490c	CJJ81176_RS07145
CJJ81176_RS07150	Cj1491c	95.575	100.0	226.0	226.0	226.0	431.0	2.93e-157	Cj1491c	CJJ81176_RS07150
CJJ81176_RS07155	Cj1492c	99.752	100.0	403.0	403.0	403.0	804.0	0.0	Cj1492c	CJJ81176_RS07155
CJJ81176_RS07160	Cj1493c	99.543	100.0	219.0	219.0	219.0	410.0	1.35e-149	Cj1493c	CJJ81176_RS07160
CJJ81176_RS07165	Cj1494c	100.0	100.0	372.0	372.0	372.0	761.0	0.0	Cj1494c	CJJ81176_RS07165
CJJ81176_RS07170	Cj1495c	100.0	100.0	183.0	183.0	183.0	360.0	6.51e-131	Cj1495c	CJJ81176_RS07170
CJJ81176_RS07175	Cj1496c	99.419	100.0	172.0	172.0	172.0	335.0	1.75e-121	Cj1496c	CJJ81176_RS07175
CJJ81176_RS07180	Cj1497c	100.0	100.0	142.0	142.0	142.0	280.0	1.63e-100	Cj1497c	CJJ81176_RS07180
CJJ81176_RS07185	Cj1498c	99.76	100.0	416.0	416.0	416.0	850.0	0.0	Cj1498c	CJJ81176_RS07185
CJJ81176_RS07195	Cj1500	99.502	100.0	402.0	402.0	402.0	792.0	0.0	Cj1500	CJJ81176_RS07195
CJJ81176_RS07200	Cj1501	98.667	100.0	75.0	75.0	75.0	152.0	9.069999999999999e-52	Cj1501	CJJ81176_RS07200
CJJ81176_RS07205	Cj1502c	99.795	99.0	489.0	495.0	488.0	974.0	0.0	Cj1502c	CJJ81176_RS07205
CJJ81176_RS07210	Cj1503c	99.57	100.0	1162.0	1162.0	1162.0	2357.0	0.0	Cj1503c	CJJ81176_RS07210
CJJ81176_RS07215	Cj1504c	99.351	91.0	340.0	308.0	308.0	614.0	0.0	Cj1504c	CJJ81176_RS07215
CJJ81176_RS07220	Cj1505c	99.474	100.0	190.0	190.0	190.0	370.0	2.2499999999999998e-134	Cj1505c	CJJ81176_RS07220
CJJ81176_RS07225	Cj1506c	99.143	100.0	700.0	700.0	700.0	1390.0	0.0	Cj1506c	CJJ81176_RS07225
CJJ81176_RS07230	Cj1507c	100.0	100.0	245.0	245.0	245.0	498.0	0.0	Cj1507c	CJJ81176_RS07230
CJJ81176_RS07235	Cj1508c	98.462	100.0	260.0	260.0	260.0	523.0	0.0	Cj1508c	CJJ81176_RS07235
CJJ81176_RS07240	Cj1509c	100.0	100.0	310.0	310.0	310.0	632.0	0.0	Cj1509c	CJJ81176_RS07240
CJJ81176_RS07245	Cj1510c	100.0	100.0	213.0	213.0	213.0	440.0	2.0500000000000002e-161	Cj1510c	CJJ81176_RS07245
CJJ81176_RS07250	Cj1511c	99.893	100.0	934.0	934.0	934.0	1944.0	0.0	Cj1511c	CJJ81176_RS07250
CJJ81176_RS07260	Cj1513c	100.0	100.0	63.0	63.0	63.0	125.0	1.86e-41	Cj1513c	CJJ81176_RS07260
CJJ81176_RS07265	Cj1514c	99.578	100.0	237.0	237.0	237.0	467.0	3.33e-171	Cj1514c	CJJ81176_RS07265
CJJ81176_RS07270	Cj1515c	98.953	100.0	382.0	382.0	382.0	780.0	0.0	Cj1515c	CJJ81176_RS07270
CJJ81176_RS07275	Cj1516	97.466	100.0	513.0	513.0	513.0	1028.0	0.0	Cj1516	CJJ81176_RS07275
CJJ81176_RS07280	Cj1517	98.63	100.0	73.0	73.0	73.0	139.0	1.27e-46	Cj1517	CJJ81176_RS07280
CJJ81176_RS07285	Cj1518	97.297	100.0	148.0	148.0	148.0	297.0	6.12e-107	Cj1518	CJJ81176_RS07285
CJJ81176_RS07290	Cj1519	98.232	100.0	396.0	396.0	396.0	799.0	0.0	Cj1519	CJJ81176_RS07290
CJJ81176_RS07305	Cj1529c	99.088	100.0	329.0	329.0	329.0	660.0	0.0	Cj1529c	CJJ81176_RS07305
CJJ81176_RS07310	Cj1530	98.507	100.0	201.0	201.0	201.0	391.0	1.32e-142	Cj1530	CJJ81176_RS07310
CJJ81176_RS07315	Cj1531	99.597	99.0	249.0	249.0	248.0	516.0	0.0	Cj1531	CJJ81176_RS07315
CJJ81176_RS07320	Cj1532	99.588	100.0	243.0	243.0	243.0	490.0	2.4799999999999997e-180	Cj1532	CJJ81176_RS07320
CJJ81176_RS07325	Cj1533c	99.42	100.0	345.0	345.0	345.0	667.0	0.0	Cj1533c	CJJ81176_RS07325
CJJ81176_RS07330	Cj1534c	100.0	100.0	149.0	149.0	149.0	308.0	2.75e-111	Cj1534c	CJJ81176_RS07330
CJJ81176_RS07335	Cj1535c	100.0	100.0	406.0	406.0	406.0	830.0	0.0	Cj1535c	CJJ81176_RS07335
CJJ81176_RS07340	Cj1536c	100.0	100.0	274.0	274.0	274.0	564.0	0.0	Cj1536c	CJJ81176_RS07340
CJJ81176_RS07345	Cj1537c	100.0	100.0	657.0	657.0	657.0	1360.0	0.0	Cj1537c	CJJ81176_RS07345
CJJ81176_RS07350	Cj1538c	100.0	100.0	331.0	331.0	331.0	658.0	0.0	Cj1538c	CJJ81176_RS07350
CJJ81176_RS07355	Cj1539c	99.561	100.0	228.0	239.0	228.0	438.0	5.4200000000000006e-160	Cj1539c	CJJ81176_RS07355
CJJ81176_RS07360	Cj1540	100.0	100.0	269.0	269.0	269.0	544.0	0.0	Cj1540	CJJ81176_RS07360
CJJ81176_RS07365	Cj1541	100.0	100.0	255.0	255.0	255.0	516.0	0.0	Cj1541	CJJ81176_RS07365
CJJ81176_RS07370	Cj1542	100.0	100.0	246.0	246.0	246.0	501.0	0.0	Cj1542	CJJ81176_RS07370
CJJ81176_RS07375	Cj1543	99.688	100.0	321.0	321.0	321.0	649.0	0.0	Cj1543	CJJ81176_RS07375
CJJ81176_RS07380	Cj1544c	100.0	100.0	298.0	298.0	298.0	583.0	0.0	Cj1544c	CJJ81176_RS07380
CJJ81176_RS07385	Cj1545c	100.0	100.0	192.0	192.0	192.0	395.0	3.6600000000000005e-144	Cj1545c	CJJ81176_RS07385
CJJ81176_RS07390	Cj1546	100.0	100.0	115.0	115.0	115.0	234.0	3.37e-83	Cj1546	CJJ81176_RS07390
CJJ81176_RS07395	Cj1547	100.0	100.0	149.0	149.0	149.0	297.0	5.36e-107	Cj1547	CJJ81176_RS07395
CJJ81176_RS07400	Cj1548c	100.0	100.0	358.0	358.0	358.0	739.0	0.0	Cj1548c	CJJ81176_RS07400
CJJ81176_RS07405	Cj1549c	100.0	100.0	1031.0	1031.0	1031.0	2102.0	0.0	Cj1549c	CJJ81176_RS07405
CJJ81176_RS07410	Cj1550c	100.0	100.0	588.0	588.0	588.0	1192.0	0.0	Cj1550c	CJJ81176_RS07410
CJJ81176_RS07415	Cj1551c	100.0	100.0	380.0	380.0	380.0	771.0	0.0	Cj1551c	CJJ81176_RS07415
CJJ81176_RS07420	Cj1552c	100.0	100.0	488.0	488.0	488.0	999.0	0.0	Cj1552c	CJJ81176_RS07420
CJJ81176_RS07425	Cj1553c	100.0	100.0	500.0	500.0	500.0	1026.0	0.0	Cj1553c	CJJ81176_RS07425
CJJ81176_RS07430	Cj1555c	99.526	100.0	211.0	211.0	211.0	431.0	8.21e-158	Cj1555c	CJJ81176_RS07430
CJJ81176_RS07435	Cj1556	100.0	100.0	110.0	110.0	110.0	219.0	1.7000000000000001e-77	Cj1556	CJJ81176_RS07435
CJJ81176_RS07455	Cj1563c	100.0	100.0	143.0	143.0	143.0	290.0	3.14e-104	Cj1563c	CJJ81176_RS07455
CJJ81176_RS07465	Cj1565c	100.0	100.0	788.0	788.0	788.0	1589.0	0.0	Cj1565c	CJJ81176_RS07465
CJJ81176_RS07470	Cj1566c	100.0	100.0	462.0	462.0	462.0	901.0	0.0	Cj1566c	CJJ81176_RS07470
CJJ81176_RS07475	Cj1567c	100.0	100.0	495.0	495.0	495.0	962.0	0.0	Cj1567c	CJJ81176_RS07475
CJJ81176_RS07480	Cj1568c	100.0	100.0	596.0	596.0	596.0	1193.0	0.0	Cj1568c	CJJ81176_RS07480
CJJ81176_RS07485	Cj1569c	100.0	100.0	98.0	98.0	98.0	192.0	3.46e-67	Cj1569c	CJJ81176_RS07485
CJJ81176_RS07490	Cj1570c	100.0	100.0	172.0	172.0	172.0	330.0	2.42e-119	Cj1570c	CJJ81176_RS07490
CJJ81176_RS07495	Cj1571c	100.0	100.0	213.0	213.0	213.0	441.0	6.77e-162	Cj1571c	CJJ81176_RS07495
CJJ81176_RS07500	Cj1572c	99.699	100.0	332.0	332.0	332.0	654.0	0.0	Cj1572c	CJJ81176_RS07500
CJJ81176_RS07505	Cj1573c	99.878	100.0	820.0	820.0	820.0	1684.0	0.0	Cj1573c	CJJ81176_RS07505
CJJ81176_RS07510	Cj1574c	99.565	100.0	230.0	230.0	230.0	451.0	3.99e-165	Cj1574c	CJJ81176_RS07510
CJJ81176_RS07515	Cj1575c	100.0	100.0	75.0	75.0	75.0	148.0	3.63e-50	Cj1575c	CJJ81176_RS07515
CJJ81176_RS07520	Cj1576c	99.755	100.0	408.0	408.0	408.0	849.0	0.0	Cj1576c	CJJ81176_RS07520
CJJ81176_RS07525	Cj1577c	100.0	100.0	264.0	264.0	264.0	538.0	0.0	Cj1577c	CJJ81176_RS07525
CJJ81176_RS07530	Cj1578c	100.0	100.0	167.0	167.0	167.0	351.0	8.14e-128	Cj1578c	CJJ81176_RS07530
CJJ81176_RS07535	Cj1579c	100.0	100.0	129.0	129.0	129.0	251.0	2.23e-89	Cj1579c	CJJ81176_RS07535
CJJ81176_RS07540	Cj1580c	99.548	100.0	221.0	221.0	221.0	440.0	3.37e-161	Cj1580c	CJJ81176_RS07540
CJJ81176_RS07545	Cj1581c	98.729	100.0	236.0	236.0	236.0	465.0	1.58e-170	Cj1581c	CJJ81176_RS07545
CJJ81176_RS07550	Cj1582c	98.485	100.0	264.0	264.0	264.0	496.0	0.0	Cj1582c	CJJ81176_RS07550
CJJ81176_RS07555	Cj1583c	97.771	100.0	314.0	314.0	314.0	597.0	0.0	Cj1583c	CJJ81176_RS07555
CJJ81176_RS07560	Cj1584c	97.456	100.0	511.0	511.0	511.0	1006.0	0.0	Cj1584c	CJJ81176_RS07560
CJJ81176_RS07585	Cj1586	99.286	100.0	140.0	140.0	140.0	284.0	5.62e-102	Cj1586	CJJ81176_RS07585
CJJ81176_RS07590	Cj1587c	99.632	100.0	543.0	543.0	543.0	1086.0	0.0	Cj1587c	CJJ81176_RS07590
CJJ81176_RS07595	Cj1588c	98.608	100.0	431.0	431.0	431.0	841.0	0.0	Cj1588c	CJJ81176_RS07595
CJJ81176_RS07600	Cj1589	97.358	100.0	265.0	265.0	265.0	513.0	0.0	Cj1589	CJJ81176_RS07600
CJJ81176_RS07605	Cj1590	100.0	100.0	72.0	72.0	72.0	149.0	7.870000000000001e-51	Cj1590	CJJ81176_RS07605
CJJ81176_RS07610	Cj1591	100.0	100.0	37.0	37.0	37.0	73.2	1.57e-21	Cj1591	CJJ81176_RS07610
CJJ81176_RS07615	Cj1592	99.174	100.0	121.0	121.0	121.0	241.0	1.43e-85	Cj1592	CJJ81176_RS07615
CJJ81176_RS07620	Cj1593	100.0	100.0	130.0	130.0	130.0	263.0	6.65e-94	Cj1593	CJJ81176_RS07620
CJJ81176_RS07625	Cj1594	99.519	100.0	208.0	208.0	208.0	417.0	2.27e-152	Cj1594	CJJ81176_RS07625
CJJ81176_RS07630	Cj1595	99.703	100.0	337.0	337.0	337.0	680.0	0.0	Cj1595	CJJ81176_RS07630
CJJ81176_RS07635	Cj1596	100.0	100.0	117.0	117.0	117.0	236.0	6.74e-84	Cj1596	CJJ81176_RS07635
CJJ81176_RS07640	Cj1597	98.997	100.0	299.0	299.0	299.0	602.0	0.0	Cj1597	CJJ81176_RS07640
CJJ81176_RS07645	Cj1598	97.897	100.0	428.0	428.0	428.0	850.0	0.0	Cj1598	CJJ81176_RS07645
CJJ81176_RS07650	Cj1599	99.148	100.0	352.0	352.0	352.0	715.0	0.0	Cj1599	CJJ81176_RS07650
CJJ81176_RS07655	Cj1600	97.436	100.0	195.0	195.0	195.0	393.0	2.09e-143	Cj1600	CJJ81176_RS07655
CJJ81176_RS07660	Cj1601	98.354	100.0	243.0	243.0	243.0	479.0	1.03e-175	Cj1601	CJJ81176_RS07660
CJJ81176_RS07665	Cj1602	93.711	100.0	300.0	318.0	318.0	588.0	0.0	Cj1602	CJJ81176_RS07665
CJJ81176_RS07670	Cj1603	98.824	100.0	255.0	255.0	255.0	512.0	0.0	Cj1603	CJJ81176_RS07670
CJJ81176_RS07675	Cj1604	99.034	100.0	207.0	207.0	207.0	420.0	1.14e-153	Cj1604	CJJ81176_RS07675
CJJ81176_RS07680	Cj1605c	98.964	100.0	386.0	386.0	386.0	777.0	0.0	Cj1605c	CJJ81176_RS07680
CJJ81176_RS07685	Cj1606c	98.913	100.0	368.0	368.0	368.0	745.0	0.0	Cj1606c	CJJ81176_RS07685
CJJ81176_RS07690	Cj1607	99.191	100.0	371.0	371.0	371.0	755.0	0.0	Cj1607	CJJ81176_RS07690
CJJ81176_RS07695	Cj1608	98.983	100.0	295.0	295.0	295.0	577.0	0.0	Cj1608	CJJ81176_RS07695
CJJ81176_RS07700	Cj1609	99.223	100.0	386.0	386.0	386.0	788.0	0.0	Cj1609	CJJ81176_RS07700
CJJ81176_RS07705	Cj1610	98.193	100.0	166.0	166.0	166.0	317.0	2.13e-114	Cj1610	CJJ81176_RS07705
CJJ81176_RS07710	Cj1611	98.851	100.0	87.0	87.0	87.0	166.0	3.5500000000000004e-57	Cj1611	CJJ81176_RS07710
CJJ81176_RS07715	Cj1612	99.718	100.0	355.0	355.0	355.0	717.0	0.0	Cj1612	CJJ81176_RS07715
CJJ81176_RS07720	Cj1613c	98.008	100.0	251.0	251.0	251.0	506.0	0.0	Cj1613c	CJJ81176_RS07720
CJJ81176_RS07725	Cj1614	90.999	100.0	702.0	709.0	711.0	1269.0	0.0	Cj1614	CJJ81176_RS07725
CJJ81176_RS07730	Cj1615	99.695	100.0	328.0	328.0	328.0	637.0	0.0	Cj1615	CJJ81176_RS07730
CJJ81176_RS07735	Cj1616	98.062	100.0	258.0	258.0	258.0	496.0	0.0	Cj1616	CJJ81176_RS07735
CJJ81176_RS07740	Cj1617	97.761	100.0	268.0	268.0	268.0	509.0	0.0	Cj1617	CJJ81176_RS07740
CJJ81176_RS07745	Cj1618c	97.895	100.0	285.0	305.0	285.0	565.0	0.0	Cj1618c	CJJ81176_RS07745
CJJ81176_RS07750	Cj1619	100.0	100.0	419.0	419.0	419.0	842.0	0.0	Cj1619	CJJ81176_RS07750
CJJ81176_RS07755	Cj1620c	97.935	100.0	339.0	339.0	339.0	675.0	0.0	Cj1620c	CJJ81176_RS07755
CJJ81176_RS07760	Cj1621	97.6	100.0	250.0	250.0	250.0	489.0	9.69e-180	Cj1621	CJJ81176_RS07760
CJJ81176_RS07785	Cj1622	97.917	100.0	336.0	336.0	336.0	670.0	0.0	Cj1622	CJJ81176_RS07785
CJJ81176_RS07790	Cj1623	97.11	100.0	173.0	173.0	173.0	323.0	2.37e-116	Cj1623	CJJ81176_RS07790
CJJ81176_RS07795	Cj1624c	99.119	100.0	454.0	454.0	454.0	923.0	0.0	Cj1624c	CJJ81176_RS07795
CJJ81176_RS07800	Cj1625c	98.798	100.0	416.0	416.0	416.0	816.0	0.0	Cj1625c	CJJ81176_RS07800
CJJ81176_RS07805	Cj1626c	95.652	100.0	138.0	138.0	138.0	244.0	2.42e-86	Cj1626c	CJJ81176_RS07805
CJJ81176_RS07810	Cj1627c	97.571	100.0	247.0	247.0	247.0	488.0	2.3000000000000002e-179	Cj1627c	CJJ81176_RS07810
CJJ81176_RS07815	Cj1628	99.291	100.0	141.0	141.0	141.0	279.0	4.47e-100	Cj1628	CJJ81176_RS07815
CJJ81176_RS07820	Cj1629	97.674	100.0	129.0	129.0	129.0	242.0	6.870000000000001e-86	Cj1629	CJJ81176_RS07820
CJJ81176_RS07825	Cj1630	97.797	100.0	227.0	227.0	227.0	447.0	1.3800000000000001e-163	Cj1630	CJJ81176_RS07825
CJJ81176_RS07830	Cj1631c	96.194	100.0	289.0	289.0	289.0	546.0	0.0	Cj1631c	CJJ81176_RS07830
CJJ81176_RS07835	Cj1632c	100.0	100.0	53.0	53.0	53.0	105.0	5.32e-34	Cj1632c	CJJ81176_RS07835
CJJ81176_RS07840	Cj1633	98.777	100.0	327.0	327.0	327.0	662.0	0.0	Cj1633	CJJ81176_RS07840
CJJ81176_RS07845	Cj1634c	98.066	100.0	362.0	362.0	362.0	722.0	0.0	Cj1634c	CJJ81176_RS07845
CJJ81176_RS07850	Cj1635c	99.107	100.0	224.0	224.0	224.0	441.0	1.97e-161	Cj1635c	CJJ81176_RS07850
CJJ81176_RS07855	Cj1636c	100.0	100.0	146.0	146.0	146.0	301.0	8.97e-109	Cj1636c	CJJ81176_RS07855
CJJ81176_RS07860	Cj1637c	99.39	100.0	328.0	328.0	328.0	650.0	0.0	Cj1637c	CJJ81176_RS07860
CJJ81176_RS07865	Cj1638	98.512	100.0	605.0	605.0	605.0	1206.0	0.0	Cj1638	CJJ81176_RS07865
CJJ81176_RS07870	Cj1639	100.0	100.0	90.0	90.0	90.0	182.0	1.41e-63	Cj1639	CJJ81176_RS07870
CJJ81176_RS07875	Cj1640	99.454	100.0	183.0	183.0	183.0	365.0	5.4400000000000004e-133	Cj1640	CJJ81176_RS07875
CJJ81176_RS07880	Cj1641	98.126	100.0	427.0	427.0	427.0	848.0	0.0	Cj1641	CJJ81176_RS07880
CJJ81176_RS07885	Cj1642	100.0	100.0	103.0	103.0	103.0	198.0	2.5299999999999997e-69	Cj1642	CJJ81176_RS07885
CJJ81176_RS07890	Cj1643	99.176	100.0	364.0	364.0	364.0	731.0	0.0	Cj1643	CJJ81176_RS07890
CJJ81176_RS07895	Cj1644	99.288	100.0	281.0	281.0	281.0	562.0	0.0	Cj1644	CJJ81176_RS07895
CJJ81176_RS07900	Cj1645	98.259	100.0	632.0	632.0	632.0	1274.0	0.0	Cj1645	CJJ81176_RS07900
CJJ81176_RS07905	Cj1646	98.103	100.0	369.0	369.0	369.0	724.0	0.0	Cj1646	CJJ81176_RS07905
CJJ81176_RS07910	Cj1647	98.333	100.0	240.0	240.0	240.0	472.0	2.7600000000000002e-173	Cj1647	CJJ81176_RS07910
CJJ81176_RS07915	Cj1648	98.311	100.0	296.0	296.0	296.0	576.0	0.0	Cj1648	CJJ81176_RS07915
CJJ81176_RS07920	Cj1649	98.492	100.0	199.0	199.0	199.0	389.0	7.01e-142	Cj1649	CJJ81176_RS07920
CJJ81176_RS07925	Cj1650	98.795	100.0	166.0	166.0	166.0	333.0	1.63e-120	Cj1650	CJJ81176_RS07925
CJJ81176_RS07930	Cj1651c	99.206	100.0	252.0	252.0	252.0	508.0	0.0	Cj1651c	CJJ81176_RS07930
CJJ81176_RS07935	Cj1652c	98.381	100.0	247.0	250.0	247.0	497.0	0.0	Cj1652c	CJJ81176_RS07935
CJJ81176_RS07940	Cj1653c	94.771	100.0	153.0	152.0	153.0	273.0	2.1800000000000001e-97	Cj1653c	CJJ81176_RS07940
CJJ81176_RS07945	Cj1654c	96.658	100.0	389.0	389.0	389.0	747.0	0.0	Cj1654c	CJJ81176_RS07945
CJJ81176_RS07950	Cj1655c	99.215	100.0	382.0	382.0	382.0	744.0	0.0	Cj1655c	CJJ81176_RS07950
CJJ81176_RS07955	Cj1656c	96.667	100.0	60.0	60.0	60.0	114.0	4.04e-37	Cj1656c	CJJ81176_RS07955
CJJ81176_RS07965	Cj1658	97.989	100.0	696.0	696.0	696.0	1355.0	0.0	Cj1658	CJJ81176_RS07965
CJJ81176_RS07970	Cj1659	100.0	100.0	179.0	179.0	179.0	366.0	2.4700000000000003e-133	Cj1659	CJJ81176_RS07970
CJJ81176_RS07975	Cj1660	97.43	100.0	467.0	467.0	467.0	913.0	0.0	Cj1660	CJJ81176_RS07975
CJJ81176_RS07980	Cj1661	98.372	100.0	430.0	430.0	430.0	848.0	0.0	Cj1661	CJJ81176_RS07980
CJJ81176_RS07985	Cj1662	98.387	100.0	372.0	372.0	372.0	709.0	0.0	Cj1662	CJJ81176_RS07985
CJJ81176_RS07990	Cj1663	100.0	100.0	217.0	217.0	217.0	440.0	3.08e-161	Cj1663	CJJ81176_RS07990
CJJ81176_RS07995	Cj1664	99.383	100.0	162.0	162.0	162.0	322.0	1.6e-116	Cj1664	CJJ81176_RS07995
CJJ81176_RS08000	Cj1665	99.401	100.0	167.0	167.0	167.0	334.0	4.7800000000000004e-121	Cj1665	CJJ81176_RS08000
CJJ81176_RS08005	Cj1666c	98.621	100.0	145.0	145.0	145.0	294.0	7.259999999999999e-106	Cj1666c	CJJ81176_RS08005
CJJ81176_RS08040	Cj1669c	97.518	100.0	282.0	282.0	282.0	563.0	0.0	Cj1669c	CJJ81176_RS08040
CJJ81176_RS08045	Cj1670c	98.636	100.0	220.0	220.0	220.0	437.0	3.0200000000000004e-160	Cj1670c	CJJ81176_RS08045
CJJ81176_RS08050	Cj1671c	98.507	100.0	67.0	67.0	67.0	133.0	1.8e-44	Cj1671c	CJJ81176_RS08050
CJJ81176_RS08055	Cj1672c	99.517	100.0	414.0	414.0	414.0	841.0	0.0	Cj1672c	CJJ81176_RS08055
CJJ81176_RS08060	Cj1673c	100.0	100.0	343.0	343.0	343.0	694.0	0.0	Cj1673c	CJJ81176_RS08060
CJJ81176_RS08065	Cj1674	98.601	100.0	286.0	286.0	286.0	573.0	0.0	Cj1674	CJJ81176_RS08065
CJJ81176_RS08070	Cj1675	100.0	100.0	89.0	89.0	89.0	169.0	3.1700000000000002e-58	Cj1675	CJJ81176_RS08070
CJJ81176_RS08075	Cj1676	96.512	100.0	258.0	258.0	258.0	498.0	0.0	Cj1676	CJJ81176_RS08075
CJJ81176_RS08080	Cj1680c	96.838	99.0	256.0	255.0	253.0	484.0	1.39e-177	Cj1680c	CJJ81176_RS08080
CJJ81176_RS08085	Cj1681c	98.425	100.0	254.0	254.0	254.0	509.0	0.0	Cj1681c	CJJ81176_RS08085
CJJ81176_RS08090	Cj1682c	99.763	100.0	422.0	422.0	422.0	880.0	0.0	Cj1682c	CJJ81176_RS08090
CJJ81176_RS08095	Cj1684c	98.21	100.0	391.0	391.0	391.0	758.0	0.0	Cj1684c	CJJ81176_RS08095
CJJ81176_RS08100	Cj1685c	99.281	100.0	278.0	278.0	278.0	572.0	0.0	Cj1685c	CJJ81176_RS08100
CJJ81176_RS08105	Cj1686c	98.143	100.0	700.0	700.0	700.0	1415.0	0.0	Cj1686c	CJJ81176_RS08105
CJJ81176_RS08110	Cj1687	98.582	100.0	423.0	423.0	423.0	841.0	0.0	Cj1687	CJJ81176_RS08110
CJJ81176_RS08130	Cj1688c	99.525	100.0	421.0	421.0	421.0	837.0	0.0	Cj1688c	CJJ81176_RS08130
CJJ81176_RS08135	Cj1689c	100.0	100.0	130.0	130.0	130.0	256.0	3.01e-91	Cj1689c	CJJ81176_RS08135
CJJ81176_RS08140	Cj1690c	100.0	100.0	147.0	147.0	147.0	287.0	3.6900000000000004e-103	Cj1690c	CJJ81176_RS08140
CJJ81176_RS08145	Cj1691c	99.153	100.0	118.0	118.0	118.0	230.0	1.43e-81	Cj1691c	CJJ81176_RS08145
CJJ81176_RS08150	Cj1692c	100.0	100.0	178.0	178.0	178.0	356.0	3.07e-129	Cj1692c	CJJ81176_RS08150
CJJ81176_RS08155	Cj1693c	100.0	100.0	131.0	131.0	131.0	262.0	8.27e-94	Cj1693c	CJJ81176_RS08155
CJJ81176_RS08160	Cj1694c	100.0	100.0	61.0	61.0	61.0	126.0	3.92e-42	Cj1694c	CJJ81176_RS08160
